id,count,Kingdom,Phylum,Class,Order,Family,Genus,count
10317.000031289,4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_9,4
10317.000031289,1250,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_2,1250
10317.000031289,87,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",87
10317.000031289,24,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,24
10317.000031289,793,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_2,793
10317.000031289,15,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-002,15
10317.000031289,7,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,Family_XIII_AD3011_group,7
10317.000031289,2,Bacteria,Firmicutes,Clostridia,Clostridiales,"","",2
10317.000031289,11,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,11
10317.000031289,6,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,6
10317.000031289,5,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,Family_XIII_AD3011_group,5
10317.000031289,19,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,19
10317.000031289,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",4
10317.000031289,3,Bacteria,Firmicutes,Clostridia,"","","",3
10317.000031289,16,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Eggerthellaceae,"",16
10317.000031289,8,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_5,8
10317.000031289,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XI,Anaerococcus,6
10317.000031289,12,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-008,12
10317.000031289,23,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XI,Peptoniphilus,23
10317.000031289,354,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,354
10317.000031289,166,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",166
10317.000031289,2,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,2
10317.000031289,41,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Terrisporobacter,41
10317.000031289,67,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",67
10317.000031289,9,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",9
10317.000031289,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,"",4
10317.000031289,1659,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Phascolarctobacterium,1659
10317.000031289,66,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,66
10317.000031289,61,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",61
10317.000031289,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Negativibacillus,4
10317.000031289,45,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,45
10317.000031289,7,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_FCS020_group,7
10317.000031289,23,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium_1,23
10317.000031289,10,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,10
10317.000031289,13,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Hydrogenoanaerobacterium,13
10317.000031289,4,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Neisseriaceae,Neisseria,4
10317.000031289,7,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Solobacterium,7
10317.000031289,17,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,17
10317.000031289,2,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,2
10317.000031289,3262,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-014,3262
10317.000031289,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,Family_XIII_AD3011_group,4
10317.000031289,9,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,"",9
10317.000031289,61,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Angelakisella,61
10317.000031289,21,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,"",21
10317.000031289,16,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Pseudoflavonifractor,16
10317.000031289,12,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,12
10317.000031289,17,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",17
10317.000031289,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",1
10317.000031289,2,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Negativicoccus,2
10317.000031289,2,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,2
10317.000031289,156,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,"","",156
10317.000031289,2,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,2
10317.000031289,82,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-014,82
10317.000031289,35,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,"","",35
10317.000031289,3,Bacteria,Firmicutes,Clostridia,Clostridiales,"","",3
10317.000031289,3,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,3
10317.000031289,161,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",161
10317.000031289,606,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,606
10317.000031289,33,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,33
10317.000031289,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,S5-A14a,4
10317.000031289,5,Bacteria,"","","","","",5
10317.000031289,8,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,8
10317.000031289,12,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",12
10317.000031289,487,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriales_Incertae_Sedis,"",487
10317.000031289,12,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,12
10317.000031289,807,Bacteria,Tenericutes,Mollicutes,Mollicutes_RF39,"","",807
10317.000031289,37,Bacteria,Tenericutes,Mollicutes,Mollicutes_RF39,"","",37
10317.000031289,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XI,Anaerococcus,3
10317.000031289,2,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,2
10317.000031289,10,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-010,10
10317.000031289,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae_R-7_group,2
10317.000031289,5,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-010,5
10317.000031289,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_9,6
10317.000031289,3,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,3
10317.000031289,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,1
10317.000031289,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,Family_XIII_AD3011_group,2
10317.000031289,18,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Gordonibacter,18
10317.000031289,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",4
10317.000031289,7,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",7
10317.000031289,11,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,GCA-900066225,11
10317.000031289,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus_1,6
10317.000031289,6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,"","",6
10317.000031289,4,Bacteria,Firmicutes,Clostridia,Clostridiales,"","",4
10317.000031289,28,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,"","",28
10317.000031289,7,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,"",7
10317.000031289,19,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_5,19
10317.000031289,15,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Merdibacter,15
10317.000031289,4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,4
10317.000031289,3,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,"",3
10317.000031289,4,Bacteria,Firmicutes,"","","","",4
10317.000031289,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus_1,1
10317.000031289,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,1
10317.000031289,5,Bacteria,Firmicutes,Clostridia,Clostridiales,"","",5
10317.000031289,15,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_9,15
10317.000031289,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-008,3
10317.000031289,219,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,"",219
10317.000031289,92,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila,92
10317.000031289,30,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-014,30
10317.000031289,163,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",163
10317.000031289,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Candidatus_Soleaferrea,2
10317.000031289,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,"",2
10317.000031289,245,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,245
10317.000031289,112,Bacteria,"","","","","",112
10317.000031289,775,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,775
10317.000031289,2,Bacteria,Firmicutes,Clostridia,"","","",2
10317.000031289,1289,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae_UCG-003,1289
10317.000031289,599,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,"","",599
10317.000031289,400,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus_1,400
10317.000031289,288,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,288
10317.000031289,30,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-005,30
10317.000031289,27,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,Sanguibacteroides,27
10317.000031289,17,Bacteria,Firmicutes,Clostridia,Clostridiales,Defluviitaleaceae,Defluviitaleaceae_UCG-011,17
10317.000031289,10,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Actimicrobium,10
10317.000031289,10,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",10
10317.000031289,5,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",5
10317.000031289,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Anaerofustis,3
10317.000031289,3,Bacteria,Firmicutes,"","","","",3
10317.000031289,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,DTU089,3
10317.000031289,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,"",3
10317.000031289,2,Bacteria,"","","","","",2
10317.000031289,2,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,2
10317.000031289,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,"",2
10317.000031289,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,GCA-900066755,2
10317.000031289,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Hydrogenoanaerobacterium,2
10317.000031289,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,1
10317.000031289,1,Bacteria,Firmicutes,"","","","",1
10317.000054161,8,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,"","",8
10317.000054161,499,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,499
10317.000054161,742,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,742
10317.000054161,180,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,180
10317.000054161,38,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,38
10317.000054161,27,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,27
10317.000054161,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_6,2
10317.000054161,564,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,564
10317.000054161,166,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,166
10317.000054161,40,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,40
10317.000054161,89,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,89
10317.000054161,17,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,17
10317.000054161,3,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Sutterella,3
10317.000054161,77,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,77
10317.000054161,186,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,186
10317.000054161,9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",9
10317.000054161,10,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,10
10317.000054161,689,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,689
10317.000054161,23,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,23
10317.000054161,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",4
10317.000054161,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",2
10317.000054161,21,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_NK4A214_group,21
10317.000054161,33,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,33
10317.000054161,10,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",10
10317.000054161,178,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,178
10317.000054161,104,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,104
10317.000054161,10,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,10
10317.000054161,5,Bacteria,Firmicutes,Clostridia,Clostridiales,"","",5
10317.000054161,155,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,155
10317.000054161,46,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,46
10317.000054161,112,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,112
10317.000054161,4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,4
10317.000054161,73,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-013,73
10317.000054161,41,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,41
10317.000054161,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,UBA1819,2
10317.000054161,228,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,228
10317.000054161,40,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,40
10317.000054161,89,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_ND3007_group,89
10317.000054161,7,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",7
10317.000054161,8,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",8
10317.000054161,5,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",5
10317.000054161,55,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,55
10317.000054161,107,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,107
10317.000054161,17,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,17
10317.000054161,15,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,15
10317.000054161,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Negativibacillus,2
10317.000054161,8,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,8
10317.000054161,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",6
10317.000054161,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,2
10317.000054161,67,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-001,67
10317.000054161,39,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-003,39
10317.000054161,38,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",38
10317.000054161,121,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,121
10317.000054161,8,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-014,8
10317.000054161,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerofilum,4
10317.000054161,1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,1
10317.000054161,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",2
10317.000054161,3,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,3
10317.000054161,34,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fournierella,34
10317.000054161,65,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,65
10317.000054161,4,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,4
10317.000054161,6,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,6
10317.000054161,72,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,72
10317.000054161,34,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,34
10317.000054161,368,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,368
10317.000054161,59,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,59
10317.000054161,92,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,92
10317.000054161,103,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus_2,103
10317.000054161,44,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae_UCG-003,44
10317.000054161,237,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus_1,237
10317.000054161,68,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,68
10317.000054161,121,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",121
10317.000054161,191,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae_R-7_group,191
10317.000054161,29,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",29
10317.000054161,33,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,33
10317.000054161,117,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-002,117
10317.000054161,119,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,119
10317.000054161,128,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-002,128
10317.000054161,16,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,CAG-56,16
10317.000054161,33,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Intestinibacter,33
10317.000054161,18,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_1,18
10317.000054161,13,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",13
10317.000054161,7,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",7
10317.000054161,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-002,6
10317.000054161,18,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,18
10317.000054161,48,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_NK4A214_group,48
10317.000054161,198,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,198
10317.000054161,5,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-014,5
10317.000054161,5,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-004,5
10317.000054161,51,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae_R-7_group,51
10317.000054161,8,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_FCS020_group,8
10317.000054161,9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,9
10317.000054161,2,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,"",2
10317.000054161,2,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,2
10317.000054161,7313,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_9,7313
10317.000054161,42,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_3,42
10317.000054161,8,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,8
10317.000054161,16,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,16
10317.000054161,16,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,16
10317.000054161,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",3
10317.000054161,22,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,22
10317.000054161,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,3
10317.000054161,5,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_FCS020_group,5
10317.000054161,30,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,30
10317.000054161,23,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",23
10317.000054161,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,2
10317.000054161,2,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,2
10317.000054161,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerofilum,3
10317.000054161,6,Bacteria,Firmicutes,Clostridia,Clostridiales,"","",6
10317.000054161,15,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",15
10317.000054161,28,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,28
10317.000054161,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-002,2
10317.000054161,17,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-002,17
10317.000054161,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-005,6
10317.000054161,64,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-014,64
10317.000054161,23,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-005,23
10317.000054161,22,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_NK4A214_group,22
10317.000054161,7,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-005,7
10317.000054161,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_5,2
10317.000054161,5,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-005,5
10317.000054161,12,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-004,12
10317.000054161,66,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,66
10317.000054161,1135,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",1135
10317.000054161,14,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,14
10317.000054161,7,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,7
